orig_sbg_num,remaining_orig_sbg,cur_sbg_num,members_cur_sbg,sbg_status,sbg_reorg_cnt,pri_role,sec_role,cur_status,reorged_cnt,payable,defector_cnt,cur_month_balance,cur_month_premium,cur_month_1st_calc,cur_month_sec_cals,total_value_refunds,wallet_balance,wallet_claim_award,wallet_no_claim_refund,wallet_reorg_refund,credit_to_savings_account,prior_premiums,debit_to_savings_account
1,3,1,3,invalid,0,unity-role,dependent,paid-invalid,0,yes,0,18.51851851851852,0,0,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,18.51851851851852,16.666666666666668,[0],"[6.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,3,0,0,NR,0,low-morale,dependent,NR,0,NR,0,0,0,18.51851851851852,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,0,16.666666666666668,[0],"[6.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,3,1,3,invalid,0,low-morale,dependent,paid-invalid,0,yes,1,18.51851851851852,0,0,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,18.51851851851852,16.666666666666668,[0],"[6.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,3,1,3,invalid,0,unity-role,dependent,paid-invalid,0,yes,0,18.51851851851852,0,0,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,18.51851851851852,16.666666666666668,[0],"[6.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,3,0,0,NR,0,unity-role,dependent,NR,0,NR,0,0,0,18.51851851851852,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,0,16.666666666666668,[0],"[6.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,3,2,3,invalid,0,unity-role,dependent,paid-invalid,0,yes,0,18.51851851851852,0,0,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,18.51851851851852,16.666666666666668,[0],"[6.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,3,2,3,invalid,0,low-morale,dependent,paid-invalid,0,yes,0,18.51851851851852,0,0,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,18.51851851851852,16.666666666666668,[0],"[6.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,3,2,3,invalid,0,low-morale,dependent,paid-invalid,0,yes,1,18.51851851851852,0,0,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,18.51851851851852,16.666666666666668,[0],"[6.25, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
3,5,3,5,valid,0,low-morale,dependent,paid,0,yes,0,26.37759710930443,0,18.51851851851852,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,0,16.666666666666668,[0],"[6.25, 7.859078590785908, 0, 0, 0, 0, 0, 0, 0, 0]"
3,5,3,5,valid,0,unity-role,dependent,paid,0,yes,0,26.37759710930443,0,18.51851851851852,"[16.666666666666668, 24.51851851851852, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",24.51851851851852,0,0,0,16.666666666666668,[0],"[6.25, 7.859078590785908, 0, 0, 0, 0, 0, 0, 0, 0]"
