orig_sbg_num,remaining_orig_sbg,cur_sbg_num,members_cur_sbg,sbg_status,sbg_reorg_cnt,pri_role,sec_role,cur_status,reorged_cnt,payable,defector_cnt,cur_month_balance,cur_month_premium,cur_month_1st_calc,cur_month_sec_cals,total_value_refunds,wallet_balance,wallet_claim_award,wallet_no_claim_refund,wallet_reorg_refund,credit_to_savings_account,prior_premiums,debit_to_savings_account
4,4,4,4,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
5,5,5,5,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
5,5,5,5,valid,0,low-morale,dependent,paid,0,yes,1,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
5,5,5,5,valid,0,low-morale,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
5,5,5,5,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
5,5,5,5,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
6,5,6,5,valid,0,low-morale,dependent,paid,0,yes,1,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
6,5,6,5,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
6,5,6,5,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
6,5,6,5,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
6,5,6,5,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
7,5,0,0,NR,0,defector,dependent,NR,0,NR,2,0,0,16.666666666666668,"[16.666666666666668, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,16.666666666666668,[0],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,4,7,4,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
7,4,7,4,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
7,4,7,4,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
7,4,0,0,NR,0,low-morale,dependent,NR,0,NR,1,0,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,4,7,4,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
8,6,8,6,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
8,6,8,6,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
8,6,8,6,valid,0,low-morale,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
8,6,8,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
8,6,8,6,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
8,6,8,6,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
9,4,9,4,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
9,5,0,0,NR,0,defector,independent,NR,0,NR,2,0,0,16.666666666666668,"[16.666666666666668, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,16.666666666666668,[0],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,4,0,0,NR,0,defector,independent,NR,0,NR,1,0,0,16.666666666666668,"[16.666666666666668, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,16.666666666666668,[0],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9,4,9,4,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
9,4,9,4,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
9,4,9,4,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
10,6,10,6,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
10,6,10,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
10,6,0,0,NR,0,defector,dependent,NR,0,NR,2,0,0,16.666666666666668,"[16.666666666666668, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,16.666666666666668,[0],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
10,6,10,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
10,6,10,6,valid,0,low-morale,dependent,paid,0,yes,1,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
10,6,10,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
10,6,10,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
11,6,11,6,valid,0,low-morale,dependent,paid,0,yes,1,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
11,6,11,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
11,6,11,6,valid,0,unity-role,independent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
11,6,11,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
11,6,11,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
11,6,0,0,NR,0,unity-role,dependent,NR,0,NR,0,0,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,6,11,6,valid,0,unity-role,dependent,paid,0,yes,0,22.168803418803417,0,19.23076923076923,"[16.666666666666668, 23.23076923076923, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23.23076923076923,0,0,0,16.666666666666668,[19.230769230769234],"[4.166666666666667, 2.9380341880341887, 0, 0, 0, 0, 0, 0, 0, 0]"
